id,name,host name,borough,construction year,house rules,room type,price,minimum nights,last booking
2139074,Sunlit Central Park Apartment,Cody,Manhattan,2011,"House rules: Guests agree to the following terms and conditions 1.Guest(s) agree to NO PARTIES anywhere on the property. Legal action will be taken for parties that cause damages to the unit, property, reputation, or relationship with building staff or other residents.  2.Smoking of any kind is not permitted in the unit or on the premises.  3.Guests agree to abide by maximum occupancy of unit, and observe quiet hours between 9pm and 9am 4.Guests are responsible for action of ALL GUESTS occupying their unit at all times.  5.Guests agree to return all keys, remotes, and parking passes. Replacement fees may apply for unreturned items 6.Guests understand that onsite building staff (maintenance and concierge) are not affiliated with Jordan or AIRBNB. Please contact me directly for any needed items. 7.Guests understand that no pets are to be in the unit.  8.Guests agree to pay replacement cost for any unreturned items, and $125 per hour fee for unauthorized early checkin or late checkout.  9",Entire home/apt,1144,6,2019-01-04 20:58:13
2140179,"Sunny, private room in Brooklyn!",Gloria,Brooklyn,2008,"NO SMOKING, NO PETS. $100 move-in fee payable to the building and due at move in.  A US check is okay or if you pay cash, then we will write a company check and give you a receipt.  Check in after noon and before 7pm. $50 charge if checking in after 7pm. No check-in after 11:30pm Check-out 11am. ",Private room,636,5,2019-06-15 09:37:04
2140731,"Bright, airy room share in Brooklyn",Gloria,Brooklyn,2014,don't tear down the place! you will leave your credit card as deposit.,Shared room,634,5,2019-06-01 15:35:23
2141283,Beautiful East Village Apartment,Christian,Manhattan,2020,"Please bring your own daily essentials, I provide nothing as of now. Please take off your shoes when you get in the house. Please don't bring any friends over unless they are confirmed guests. Please keep quiet after midnight. When booking for a weekend, please book on a Friday and for at least 3 nights, as I will not be around on Saturdays and Sundays to accept bookings. If neighbors asks, just tell them you're here to visit a friend. Don't tell then your guests from AirBNB. Please let me know exactly what time you will get to my house, or at least an hour ahead. I am not always at home so I will have to go hand keys to you and I will only have limited time. Thanks!",Entire home/apt,850,29,2017-08-22 19:16:24
2141836,Sunny Loft Style Apt-Great Location,"Paul, Elena",Manhattan,2019,- Rooftop deck - 1 Block from South Station,Entire home/apt,617,3,2015-01-03 08:03:05
2142388,Cute Manhattan Chelsea Apartment,Karla,Manhattan,2003,No Smoking,Entire home/apt,135,30,2016-06-10 13:22:50
2142940,Artist Loft - Union Square,Jonathan,Manhattan,2014,"NO SMOKING INSIDE! PLEASE I BEG YOU _ DO NOT DO THAT!!!!! I also only charge a $10 cleaning fee because I expect you to leave the place the way you found it. I clean the sheets, bathroom, and a general whipe down with Clorox whipes so please treat my home as if it is your own :)",Entire home/apt,540,7,2019-06-24 23:07:42
2143492,Large studio all to yourself,L,Manhattan,2004,No Smoking,Entire home/apt,393,7,2019-06-10 19:22:15
2144597,"Large Cozy Room #1, Landmark Home 1 block to PRATT",Erica,Brooklyn,2006,"Please remember that this is a residential building. The building rules, apartment occupancy restrictions and the year-round tenants must be respected.",Private room,61,2,2019-02-16 05:08:09
2145702,Bright Doorman One Bedroom on Upper East Side,Meg,Manhattan,2014,No smoking No pets ,Entire home/apt,373,3,2019-06-10 23:21:53
2146254,Dumbo | Spacious private room w/ private bathroom,Lucas,Brooklyn,2007,"House rules: Guests agree to the following terms and conditions 1.Guest(s) agree to NO PARTIES anywhere on the property. Legal action will be taken for parties that cause damages to the unit, property, reputation, or relationship with building staff or other residents.  2.Smoking of any kind is not permitted in the unit or on the premises.  3.Guests agree to abide by maximum occupancy of unit, and observe quiet hours between 9pm and 9am 4.Guests are responsible for action of ALL GUESTS occupying their unit at all times.  5.Guests agree to return all keys, remotes, and parking passes. Replacement fees may apply for unreturned items 6.Guests understand that onsite building staff (maintenance and concierge) are not affiliated with Jordan or AIRBNB. Please contact me directly for any needed items. 7.Guests understand that no pets are to be in the unit.  8.Guests agree to pay replacement cost for any unreturned items, and $125 per hour fee for unauthorized early checkin or late checkout.  9",Private room,376,3,2019-06-18 04:54:44
2147911,Fabulous Industrial Dumbo Loft,Kate,Brooklyn,2008,Just the basics -  No Smoking. No Pets. No Parties.  Respect our home and our neighbors.  Kids are welcome but the house isn't 'child-proofed',Private room,51,20,2015-01-05 14:20:03
2148463,Fort Greene Jewel,Sandra,Brooklyn,2010,Please leave the apartment in the same condition it was left to you.,Entire home/apt,811,29,2019-05-31 15:11:48
2149015,Hell's Kitchen Hideaway - Private Entrance,"Nick, Jim",Manhattan,2020,"Due at move-in: $150 cleaning fee, $100 move-in fee ($250 fee included with Airbnb) $1000 refundable security deposit. NO PETS & NO SMOKING Move-in: after noon Move-out: 11am",Private room,727,2,2019-06-24 17:14:17
2150120,Bushwick Loft,Michael,Brooklyn,2007,"House Rules 1. Check-in is 4 pm local time. If the unit is ready earlier, we’ll let you know. Check-out is normally 11 am local time, but we’d be happy to extend it as long as we don’t have a cleaning scheduled. Just let us know.  2. All bookings require a security deposit of at least $300, which will be refunded within 7 days of your check-out. 3. For security measures we require all guests to provide proof of identification through ID verification on our own website. In order to check in we'll need a photo of your ID.  4. Our cancellation policy is as shown on our ad and defined by the site you are booking through.  5. Don’t let $300 go up in smoke. There's no smoking allowed in any Flatbook and a $300 fine for breaking this rule.  6. Unfortunately we don’t allow pets in any of our apartments. 7. Unless you’re staying in one of our specialty apartments, we don’t allow parties or excessive noise. 8. If we find the place very messy, we have to charge an extra $40 for every extra hour o",Entire home/apt,710,2,2019-07-01 02:22:58
2150672,Private Bedroom in Williamsburg,Gregory,Brooklyn,2005,"No smoking, pets or parties please. ",Private room,51,1,2019-06-16 22:53:32
2151225,Behind the Red Door II,"Diane, Craig",Manhattan,2003,"Please remember that this is a residential building. The building rules, apartment occupancy restrictions, and the year-round tenants must be respected.  There is no smoking allowed in the apartments and significant fees will take place if occurs. ",Entire home/apt,219,30,2019-05-31 21:22:19
2151777,Stylish Room-Artist/Designers' Flat,Kayla,Brooklyn,2011,"Please, no alcohol on the premises. Also, please don't be too loud at night.",Private room,1007,1,2019-05-19 13:06:06
2152329,Cozy Studio in the Heart of Crown Heights,Ni,Brooklyn,2019,Please be courteous and respectful of the others who are living  in the area.,Entire home/apt,509,7,2019-06-29 06:49:18
2152882,Bright Room in Historic Brownstone,Chandle,Brooklyn,2022,No pets,Private room,181,5,2019-04-28 23:23:41
2154538,Entire 1.5 Br Apt- Crown Heights - Franklin Ave,Rusty,Brooklyn,2015,"- NO SMOKING (You'll have to do that outside if you smoke) - Please keep the house exactly like you found it - Please don't leave a mess - Please don't leave things dirty. - If you use the bathroom, clean or wipe things down  - If you use the kitchen, please clean dishes and wipe things down as well - No guest allowed - you can meet friends at other venues - Shoes off in the apartment - please leave by the door. If you would like please bring some slippers. - Please keep things quiet after 10pm - If you smoke, you must go outside! NO smoking inside! (the full security deposit will be withheld if a guest smokes in the house) - If you cook, please turn the fan on. - Please use your common sense, and if you are not sure, ask... - Remember, this is my house - so please treat it with respect.",Entire home/apt,768,1,2019-06-23 19:15:45
2155091,Beautiful 1BR in Prime West Village,Andrew,Manhattan,2022,"No smoking, no pets, no parties",Entire home/apt,747,4,2019-07-01 05:41:06
2155643,your holiday-ready Harlem home away from home!,Lindsay,Manhattan,2004,No smoking inside the apartment.  Pets are allowed but for a fee  Be respectful of the neighbors,Entire home/apt,179,3,2018-01-02 02:24:19
2156195,STUDIO APT 1. IN PROSPECT LEFFERTS GARDENS,William M.,Brooklyn,2019,No Smoking No Pets,Entire home/apt,690,5,2019-05-18 11:43:20
2156748,Dumbo Loft With A Beautiful View,Kevin,Brooklyn,2011,"Please always be courteous to my neighbors and keep down noise, especially in hallways. I really love living here and want it to stay that way.  :)",Entire home/apt,393,14,2019-01-29 01:34:40
2158405,Sunny WILLIAMSBURG Room near SUBWAY,Brian,Brooklyn,2011,No smoking.  No parties.  Be respectful of our neighbors.,Private room,816,40,2019-06-09 14:34:43
2158957,Luxury Duplex Loft w. Private Roof & Amazing Views,Tal,Brooklyn,2008,"These are my rules. I know things happen in life, so talk to me if something comes up. I'm easy going. No pets, smoking (cigs or E-cigs), parties, or loud noise/music allowed after 9PM. Please treat the apartment as if it was your own home. 1. CHECK IN AND CHECK OUT: Check in is at 5 pm and check out is at 1 pm. This agreement does not create a tenancy or residence. You must depart and arrive at the reserved times. If you do not take possession within 24 hours of arrival date, cancellation is assumed, unless owner is notified. There is no refund for early departure. 2. NO-SMOKING: This is a NO-SMOKING unit. You may smoke outside of the building. 3. DAMAGE DEPOSIT: A damage deposit is required. The damage deposit does not apply to guest fees. The deposit is fully refundable within 14 days of departure provided the following provisions are met:  a. No damage is done to the unit or its contents beyond normal wear and tear.  b. No charges are incurred due to smoking, additional guests, or ",Entire home/apt,382,30,2019-06-01 11:02:43
2160061,Quiet Studio in Prime SoHo,Dom,Manhattan,2022,No Smoking Pets Allowed with Fee.,Entire home/apt,552,3,2019-07-05 16:52:02
2160614,Apartment For Your Holidays in NYC!,Alain,Manhattan,2010,"Please remember that this is a residential building. The building rules, apartment occupancy restrictions and the year-round tenants must be respected.",Entire home/apt,162,7,2018-05-06 20:20:07
2162823,Charming Bright 2BR apt- sleeps 6,Dikla,Brooklyn,2018,"House Rules 1. All bookings made at least a week before check in are fully refundable if cancelled within 24 hours of booking. After this, you will receive a 50% refund if you cancel at least 7 days before the start of your trip. 2. Check-in time is any time after 4 pm local time. If the unit is ready earlier, we’ll let you know. Check-out is normally 11 am local time, but we’d be happy to extend it as long as we don’t have a cleaning scheduled. Just let us know.  3. All bookings require a security deposit of at least $300. 4. For security measures we require all guests to provide proof of identification through ID verification on our own website. In order to check in, we'll need a photo of your ID.  5. Don’t let $300 go up in smoke. There's no smoking allowed in any Flatbook and a $300 fine for breaking this rule.  6. Unfortunately we don’t allow pets in most of our apartments. 7. Unless you’re staying in one of our specialty apartments, we don’t allow parties or excessive noise. 8. I",Entire home/apt,1043,2,2019-06-21 10:51:29
