id,area,pop,km2
27448774,Williamsburg,200000,4
20720655,Springfield Gardens,150000,5
16499426,Bedford-Stuyvesant,180000,4
1718221,Chelsea,80000,3
17204161,Upper East Side,200000,6
25822803,East New York,150000,5
48327923,Upper East Side,200000,6
18829580,Sunset Park,250000,6
2143492,Chinatown,100000,3
48224643,Gowanus,40000,2
6710461,Harlem,250000,8
19553093,Sunnyside,120000,5
42857944,Hell's Kitchen,100000,3
20648856,Hell's Kitchen,100000,3
47336545,Harlem,250000,8
2991273,Bedford-Stuyvesant,180000,4
43049592,Upper West Side,210000,5
20225794,Lower East Side,100000,3
53192581,Washington Heights,170000,6
52320500,Lower East Side,100000,3
49656205,Glendale,80000,3
12104775,South Beach,150000,5
18815773,West Village,100000,2
15833353,Crown Heights,200000,5
50687901,Borough Park,250000,6
27280322,Bushwick,120000,4
9063811,Flushing,200000,7
21894293,Lower East Side,100000,3
18447941,Long Island City,180000,6
47549732,Flatbush,180000,5
44446911,Fresh Meadows,120000,4
14290226,East Harlem,120000,5
21465156,Hell's Kitchen,100000,3
6865657,Bedford-Stuyvesant,180000,4
55876759,Lower East Side,100000,3
24189652,Financial District,40000,2
25553833,Midtown,250000,3
20289861,Bedford-Stuyvesant,180000,4
51266711,Fordham,200000,7
2367174,Williamsburg,200000,4
7552719,Hell's Kitchen,100000,3
47171407,Brownsville,180000,7
21383968,Astoria,250000,7
18013833,East Flatbush,120000,5
17575307,Woodlawn,100000,4
49272908,Upper West Side,210000,5
56714599,Upper West Side,210000,5
7253372,Astoria,250000,7
20791350,Midtown,250000,3
4502366,Bedford-Stuyvesant,180000,4
10698619,Bushwick,120000,4
19781745,Williamsburg,200000,4
56957611,East New York,150000,5
27163235,Nolita,40000,2
14858543,Sheepshead Bay,100000,3
23713017,Bedford-Stuyvesant,180000,4
5999651,Williamsburg,200000,4
5084490,Bedford-Stuyvesant,180000,4
21734678,East Harlem,120000,5
3092896,Upper West Side,210000,5
51916216,Bedford-Stuyvesant,180000,4
5068473,Bedford-Stuyvesant,180000,4
50987248,Bedford-Stuyvesant,180000,4
3702635,Chelsea,80000,3
55729848,Arverne,40000,2
1833100,Harlem,250000,8
55571338,Maspeth,60000,3
21040437,Jamaica,250000,7
5259017,Harlem,250000,8
22323430,Williamsburg,200000,4
23624649,Woodhaven,100000,4
11427655,Harlem,250000,8
22544902,Harlem,250000,8
17378688,East New York,150000,5
18245799,Ridgewood,100000,4
48689127,West Village,100000,2
8720833,Upper West Side,210000,5
57168037,Harlem,250000,8
2311392,East Village,110000,3
21327633,Upper East Side,200000,6
1490122,Greenpoint,30000,2
56778113,Middle Village,120000,5
7415196,Flatbush,180000,5
57103970,Greenpoint,30000,2
1201821,Williamsburg,200000,4
22949186,Crown Heights,200000,5
3830217,Clinton Hill,50000,3
25333465,Bushwick,120000,4
18380008,Harlem,250000,8
26480592,Flatlands,50000,3
6051567,Upper East Side,200000,6
6654127,Williamsburg,200000,4
24771776,Inwood,60000,2
9710555,Inwood,60000,2
48129095,Chinatown,100000,3
57167485,Bath Beach,150000,5
6370797,Bushwick,120000,4
52033304,Harlem,250000,8
51869271,Rego Park,150000,4
52267479,Bushwick,120000,4
16018925,Williamsburg,200000,4
26429780,Elmhurst,120000,5
5503133,Bushwick,120000,4
12648238,Williamsburg,200000,4
11514919,Crown Heights,200000,5
19106282,Bushwick,120000,4
1984982,Fort Greene,70000,3
27150532,Bushwick,120000,4
55087523,Williamsburg,200000,4
1692816,Chelsea,80000,3
24307291,East Harlem,120000,5
5277243,Clinton Hill,50000,3
51653874,Prospect-Lefferts Gardens,80000,4
5905760,Williamsburg,200000,4
7402493,Williamsburg,200000,4
18346318,East Village,110000,3
3557380,Boerum Hill,50000,2
44697655,East Elmhurst,100000,3
25335674,Financial District,40000,2
5036440,Clinton Hill,50000,3
9834270,Flushing,200000,7
18365096,Midtown,250000,3
14074277,SoHo,120000,4
24264212,Midtown,250000,3
3947304,Upper East Side,200000,6
1205135,Crown Heights,200000,5
9827642,Sunset Park,250000,6
18706417,Kingsbridge,50000,3
49828522,Clinton Hill,50000,3
2374906,Bedford-Stuyvesant,180000,4
11202317,Williamsburg,200000,4
1510557,Harlem,250000,8
21579482,Upper East Side,200000,6
9990571,Bedford-Stuyvesant,180000,4
1905451,Canarsie,120000,4
56329093,Sunset Park,250000,6
5789777,West Village,100000,2
56310315,Morris Heights,100000,5
19130584,Hell's Kitchen,100000,3
47762920,Bushwick,120000,4
5357878,Boerum Hill,50000,2
20797977,Williamsburg,200000,4
53495794,Upper East Side,200000,6
26511521,Lower East Side,100000,3
2559374,Long Island City,180000,6
12647686,Harlem,250000,8
11016192,Bedford-Stuyvesant,180000,4
27018532,Harlem,250000,8
7090996,Bushwick,120000,4
23660548,Lower East Side,100000,3
54899188,Bay Ridge,200000,5
16277402,Bedford-Stuyvesant,180000,4
53346673,Greenwich Village,150000,3
19633729,Bedford-Stuyvesant,180000,4
2242354,Crown Heights,200000,5
20234079,Washington Heights,170000,6
52017839,Bushwick,120000,4
24800495,Morningside Heights,150000,5
52277973,Upper East Side,200000,6
47004612,Flushing,200000,7
7143464,Morningside Heights,150000,5
48895135,Bedford-Stuyvesant,180000,4
10918987,Nolita,40000,2
5484907,Upper West Side,210000,5
18862166,Astoria,250000,7
26246969,Sunset Park,250000,6
4110233,Bedford-Stuyvesant,180000,4
7138494,Clinton Hill,50000,3
55924257,Mott Haven,80000,3
17136781,Westerleigh,100000,3
20346748,Midtown,250000,3
45073771,Harlem,250000,8
1788364,Tottenville,40000,2
53590790,Little Italy,60000,2
9792847,Flatbush,180000,5
18718568,Flatbush,180000,5
54042571,East Village,110000,3
22501823,Bedford-Stuyvesant,180000,4
1899928,Kips Bay,50000,2
1922020,Allerton,60000,4
46166773,West Brighton,150000,5
20638915,Crown Heights,200000,5
47052662,Williamsburg,200000,4
50900536,Flatbush,180000,5
19975603,Ditmars Steinway,80000,4
4090350,Bedford-Stuyvesant,180000,4
14296854,East Harlem,120000,5
11160342,Howland Hook,60000,3
15112601,Williamsburg,200000,4
57145945,Midtown,250000,3
47788326,Elmhurst,120000,5
19718231,Bedford-Stuyvesant,180000,4
13082346,East New York,150000,5
17628880,Ridgewood,100000,4
18536309,Prospect-Lefferts Gardens,80000,4
44725270,Long Island City,180000,6
1284666,Williamsburg,200000,4
13055284,Upper East Side,200000,6
55381346,East New York,150000,5
45614473,Bedford-Stuyvesant,180000,4
4812206,Bedford-Stuyvesant,180000,4
46158489,Chelsea,80000,3
51524635,Lower East Side,100000,3
56923920,Bay Ridge,200000,5
16453585,Flatlands,50000,3
12092072,Bergen Beach,120000,4
8454625,Williamsburg,200000,4
14924267,Harlem,250000,8
6064822,Bedford-Stuyvesant,180000,4
23751678,Williamsburg,200000,4
23787025,Greenwich Village,150000,3
56331302,Midtown,250000,3
1748598,Inwood,60000,2
2952612,Bedford-Stuyvesant,180000,4
24419408,Concourse,80000,4
19964004,Midtown,250000,3
7326828,East Harlem,120000,5
26306065,Harlem,250000,8
3384511,Ridgewood,100000,4
23204901,Harlem,250000,8
51019833,Greenwich Village,150000,3
26316559,Mill Basin,200000,7
1818188,Chelsea,80000,3
56771485,Chelsea,80000,3
24813198,Bedford-Stuyvesant,180000,4
20312506,Midtown,250000,3
52432064,Bushwick,120000,4
26302751,Long Island City,180000,6
2748261,Hell's Kitchen,100000,3
50530495,Bedford-Stuyvesant,180000,4
26840139,Hell's Kitchen,100000,3
22796751,Chinatown,100000,3
48917779,Upper East Side,200000,6
19358683,Financial District,40000,2
24354237,West Village,100000,2
1685636,Upper West Side,210000,5
55930885,Borough Park,250000,6
15363898,Rego Park,150000,4
11508291,Bedford-Stuyvesant,180000,4
12314649,East Harlem,120000,5
48067790,Astoria,250000,7
43010931,Ozone Park,150000,6
21897054,Carroll Gardens,40000,2
22332819,Park Slope,150000,5
10091089,Washington Heights,170000,6
45204667,Park Slope,150000,5
3837397,Carroll Gardens,40000,2
13208271,Rockaway Beach,60000,3
2607977,Hell's Kitchen,100000,3
45394105,Williamsburg,200000,4
53908915,Bedford-Stuyvesant,180000,4
55994399,East Harlem,120000,5
52237655,Sheepshead Bay,100000,3
10235792,Bedford-Stuyvesant,180000,4
18574417,Bedford-Stuyvesant,180000,4
14743112,Bedford-Stuyvesant,180000,4
49095620,Cambria Heights,100000,5
9404581,Astoria,250000,7
52209487,East New York,150000,5
16050959,Bushwick,120000,4
52627579,Corona,200000,6
55066535,Springfield Gardens,150000,5
15893001,Williamsburg,200000,4
12007018,Bedford-Stuyvesant,180000,4
3129900,Harlem,250000,8
16272983,Windsor Terrace,30000,2
45453202,Flushing,200000,7
9587392,Allerton,60000,4
12589142,Bedford-Stuyvesant,180000,4
19856306,Carroll Gardens,40000,2
21561808,Fort Greene,70000,3
27100825,Bedford-Stuyvesant,180000,4
54314303,Greenpoint,30000,2
18449598,Williamsburg,200000,4
9293016,Upper East Side,200000,6
57301693,Upper West Side,210000,5
45677988,East Flatbush,120000,5
9210171,Washington Heights,170000,6
17675273,Williamsburg,200000,4
57123853,Upper East Side,200000,6
55363120,Harlem,250000,8
56361127,Prospect Heights,90000,4
55659706,Bedford-Stuyvesant,180000,4
9078171,Long Island City,180000,6
2173869,East Village,110000,3
19411152,Sunset Park,250000,6
10288261,Chelsea,80000,3
4639336,Astoria,250000,7
57309426,Harlem,250000,8
3601012,Williamsburg,200000,4
11520442,Bushwick,120000,4
53762555,Murray Hill,60000,2
44765036,Williamsburg,200000,4
20995701,Flatbush,180000,5
3608192,Chinatown,100000,3
25816727,East New York,150000,5
20469911,Flatbush,180000,5
45021855,Glendale,80000,3
2995691,Bushwick,120000,4
51808518,Harlem,250000,8
11418819,Canarsie,120000,4
55721563,Greenpoint,30000,2
43063952,Harlem,250000,8
54420897,Hell's Kitchen,100000,3
43024738,Nolita,40000,2
48507421,East Village,110000,3
7644400,Harlem,250000,8
14946911,South Ozone Park,150000,6
27494062,Midtown,250000,3
47692778,Bushwick,120000,4
52377387,Bedford-Stuyvesant,180000,4
56071169,Williamsburg,200000,4
11251472,Sunnyside,120000,5
53410740,Canarsie,120000,4
25299775,Harlem,250000,8
57322681,Cobble Hill,60000,2
2112011,Greenpoint,30000,2
17578068,Harlem,250000,8
26731336,Bedford-Stuyvesant,180000,4
9638756,Hell's Kitchen,100000,3
26412107,Ditmars Steinway,80000,4
17838754,Williamsburg,200000,4
56308106,Maspeth,60000,3
7456066,Harlem,250000,8
47487875,East Village,110000,3
21804268,East Flatbush,120000,5
12482548,Upper West Side,210000,5
51566058,East Village,110000,3
17976829,Jackson Heights,180000,5
22917152,Hell's Kitchen,100000,3
43638344,Bushwick,120000,4
6359198,Bay Ridge,200000,5
57230447,Harlem,250000,8
23877050,Financial District,40000,2
53738806,Hell's Kitchen,100000,3
47603858,Flatiron District,50000,2
24360865,Flatiron District,50000,2
16180749,Bedford-Stuyvesant,180000,4
55638718,Sunset Park,250000,6
54091174,Hell's Kitchen,100000,3
18899722,Boerum Hill,50000,2
21156972,Fort Greene,70000,3
46530739,Bushwick,120000,4
48566517,Prospect Heights,90000,4
10073416,Harlem,250000,8
5623535,Upper West Side,210000,5
13218212,East Village,110000,3
13340823,Financial District,40000,2
3259138,Upper East Side,200000,6
5915149,Astoria,250000,7
46463358,Bronxdale,250000,6
44630827,Chinatown,100000,3
21421524,Midtown,250000,3
50503433,Upper East Side,200000,6
10161232,Upper West Side,210000,5
43050144,Greenwich Village,150000,3
7480367,Bedford-Stuyvesant,180000,4
55706099,Hell's Kitchen,100000,3
44078527,Washington Heights,170000,6
5727367,Upper West Side,210000,5
18165715,East Harlem,120000,5
55143857,Harlem,250000,8
6538696,Washington Heights,170000,6
4890080,Bushwick,120000,4
19405629,Financial District,40000,2
56760992,East Harlem,120000,5
1714908,Greenpoint,30000,2
15054057,East Harlem,120000,5
52289019,Pelham Gardens,150000,5
24192413,Financial District,40000,2
24585098,Chelsea,80000,3
12744339,Bedford-Stuyvesant,180000,4
2232413,Harlem,250000,8
8702055,Williamsburg,200000,4
3753447,Sunset Park,250000,6
1708280,Windsor Terrace,30000,2
19533763,East Village,110000,3
7165004,East Village,110000,3
3514301,Windsor Terrace,30000,2
24222237,Prospect Heights,90000,4
9664714,Bedford-Stuyvesant,180000,4
17599608,Kips Bay,50000,2
47960644,Williamsburg,200000,4
23086156,Jamaica,250000,7
13558981,East Village,110000,3
12051754,Hell's Kitchen,100000,3
21158629,Bedford-Stuyvesant,180000,4
14928133,Bay Ridge,200000,5
20711818,East Village,110000,3
1473000,East New York,150000,5
3033248,Williamsburg,200000,4
1611628,West Village,100000,2
45270943,Williamsburg,200000,4
20330731,Hell's Kitchen,100000,3
6721507,Lower East Side,100000,3
53485300,Harlem,250000,8
27127335,Hell's Kitchen,100000,3
17427843,East Village,110000,3
27188088,Chelsea,80000,3
4563671,Flatiron District,50000,2
15822307,Bedford-Stuyvesant,180000,4
5102716,Harlem,250000,8
56603586,Williamsburg,200000,4
19120642,Harlem,250000,8
6348705,Harlem,250000,8
44634693,East Village,110000,3
19796657,South Slope,100000,3
5614146,Upper East Side,200000,6
3273498,Williamsburg,200000,4
7430108,Crown Heights,200000,5
11478467,Greenwich Village,150000,3
4132877,Bedford-Stuyvesant,180000,4
45861904,East Harlem,120000,5
12404122,Chinatown,100000,3
26735755,East Harlem,120000,5
15160651,Upper East Side,200000,6
42991048,Park Slope,150000,5
3446920,Chelsea,80000,3
15969218,Williamsburg,200000,4
9236681,Prospect-Lefferts Gardens,80000,4
46730671,Cypress Hills,100000,4
3610401,Woodside,150000,4
24177501,East New York,150000,5
1528783,Greenpoint,30000,2
21282897,Bedford-Stuyvesant,180000,4
26839035,Upper West Side,210000,5
52620951,Chelsea,80000,3
47878351,Crown Heights,200000,5
7866977,Harlem,250000,8
7218577,East Village,110000,3
7805120,East Village,110000,3
1166474,Greenpoint,30000,2
4850315,East Village,110000,3
2693583,West Village,100000,2
5425811,Harlem,250000,8
18586016,Williamsburg,200000,4
48929378,Bedford-Stuyvesant,180000,4
16865049,Glendale,80000,3
10141349,Crown Heights,200000,5
10329131,Windsor Terrace,30000,2
43871967,Bushwick,120000,4
13182313,Fort Hamilton,100000,4
4541027,Harlem,250000,8
17903373,Spuyten Duyvil,30000,2
45337771,Rego Park,150000,4
23618021,Whitestone,120000,5
2656579,Greenwich Village,150000,3
9660295,Upper West Side,210000,5
2405835,East Village,110000,3
27639317,Woodhaven,100000,4
55020142,Bushwick,120000,4
7025272,East Village,110000,3
26736307,Williamsburg,200000,4
19324993,Park Slope,150000,5
8796498,SoHo,120000,4
1850221,Park Slope,150000,5
2241802,Bushwick,120000,4
3247540,Flatbush,180000,5
49999183,South Slope,100000,3
1547008,Harlem,250000,8
56157328,Castleton Corners,60000,3
16318272,Bedford-Stuyvesant,180000,4
3709263,Greenpoint,30000,2
47479590,Ditmars Steinway,80000,4
16012850,Concourse,80000,4
57048740,Jamaica,250000,7
4113547,Carroll Gardens,40000,2
24983307,Astoria,250000,7
7219682,Upper West Side,210000,5
44267966,Lower East Side,100000,3
27364272,Upper East Side,200000,6
12097595,East Village,110000,3
17315726,Upper East Side,200000,6
27131754,Borough Park,250000,6
47181348,Ridgewood,100000,4
5852739,Williamsburg,200000,4
20735567,Sunnyside,120000,5
26119940,West Village,100000,2
50623282,Williamsburg,200000,4
50902746,East New York,150000,5
6609943,Jamaica,250000,7
51608033,Bedford-Stuyvesant,180000,4
5300439,Greenpoint,30000,2
53555995,West Village,100000,2
6364169,Flatbush,180000,5
1527126,Williamsburg,200000,4
53935977,Hell's Kitchen,100000,3
3523690,Inwood,60000,2
1967309,East Village,110000,3
56943251,Gramercy,50000,2
11690550,Brooklyn Heights,100000,3
50050547,West Brighton,150000,5
4617796,West Village,100000,2
55079791,Williamsburg,200000,4
9674655,Harlem,250000,8
51862643,Williamsburg,200000,4
46962085,Crown Heights,200000,5
24263660,Bushwick,120000,4
20983550,Harlem,250000,8
6546428,Little Italy,60000,2
8475612,Midtown,250000,3
55964575,Bedford-Stuyvesant,180000,4
13519216,Upper West Side,210000,5
44969939,Bedford-Stuyvesant,180000,4
19238834,Bedford-Stuyvesant,180000,4
5132540,Greenpoint,30000,2
11591689,Williamsburg,200000,4
27217912,Greenpoint,30000,2
1003689,East Harlem,120000,5
43191533,Williamsburg,200000,4
20588656,Cypress Hills,100000,4
13859432,Harlem,250000,8
3683857,Upper East Side,200000,6
51527949,St. George,150000,5
44206660,Hell's Kitchen,100000,3
48012007,Hell's Kitchen,100000,3
4877377,Upper West Side,210000,5
7837705,East Village,110000,3
4369814,Lower East Side,100000,3
5273377,Williamsburg,200000,4
54071291,Williamsburg,200000,4
23065721,Long Island City,180000,6
21304989,Jamaica,250000,7
1225570,Williamsburg,200000,4
17019141,Hell's Kitchen,100000,3
20487585,Hell's Kitchen,100000,3
55605028,Sunnyside,120000,5
54642921,Williamsburg,200000,4
16894873,Bushwick,120000,4
56729511,Rego Park,150000,4
14782878,Crown Heights,200000,5
12428423,Bushwick,120000,4
54810268,Williamsburg,200000,4
19780641,Bushwick,120000,4
10203206,Upper West Side,210000,5
21184035,Williamsburg,200000,4
56952640,Cypress Hills,100000,4
1634272,Williamsburg,200000,4
55275305,Stapleton,120000,5
27189193,Sunnyside,120000,5
5903551,Flatbush,180000,5
17129048,Harlem,250000,8
49302180,East Village,110000,3
52563512,Bedford-Stuyvesant,180000,4
19324441,Bedford-Stuyvesant,180000,4
57127719,East Village,110000,3
20331836,Upper East Side,200000,6
48933796,East Flatbush,120000,5
53966354,SoHo,120000,4
26483353,Murray Hill,60000,2
19873979,Borough Park,250000,6
48457161,West Village,100000,2
53896764,East Harlem,120000,5
56218633,Upper East Side,200000,6
2260580,Bedford-Stuyvesant,180000,4
4961879,Midtown,250000,3
22087045,Greenpoint,30000,2
52912013,Kips Bay,50000,2
2146254,Vinegar Hill,30000,2
7752651,Greenwich Village,150000,3
24600563,Williamsburg,200000,4
43437307,Bedford-Stuyvesant,180000,4
24072564,Clinton Hill,50000,3
1211762,South Slope,100000,3
6464135,Upper West Side,210000,5
6939666,Bedford-Stuyvesant,180000,4
2784713,Williamsburg,200000,4
50031769,East Harlem,120000,5
23465034,Harlem,250000,8
20960353,Windsor Terrace,30000,2
46520245,Murray Hill,60000,2
9851944,Williamsburg,200000,4
24344848,Williamsbridge,80000,4
55843621,Prospect-Lefferts Gardens,80000,4
54167943,Harlem,250000,8
3687171,Upper West Side,210000,5
43046830,Murray Hill,60000,2
2677014,Bushwick,120000,4
27647050,Bedford-Stuyvesant,180000,4
4189764,Prospect-Lefferts Gardens,80000,4
51289908,Williamsburg,200000,4
2062857,Lower East Side,100000,3
7811195,West Village,100000,2
53013084,Washington Heights,170000,6
14610008,Bedford-Stuyvesant,180000,4
52327127,Flatbush,180000,5
2085501,East Harlem,120000,5
23962104,Cypress Hills,100000,4
18863270,Bedford-Stuyvesant,180000,4
20554965,Flatbush,180000,5
2051258,Chelsea,80000,3
43817841,Williamsburg,200000,4
11544743,East Harlem,120000,5
7544434,Prospect-Lefferts Gardens,80000,4
44217154,Fort Greene,70000,3
47602201,Ozone Park,150000,6
10364478,Sunnyside,120000,5
4516173,Hell's Kitchen,100000,3
42899919,Park Slope,150000,5
19545361,Bedford-Stuyvesant,180000,4
45686272,Chinatown,100000,3
44962207,Upper East Side,200000,6
22526676,Williamsburg,200000,4
44115531,Harlem,250000,8
53803978,Maspeth,60000,3
47955121,Longwood,120000,4
15415261,Prospect Heights,90000,4
6096856,Williamsburg,200000,4
46115409,West Village,100000,2
44526442,Highbridge,120000,4
